,UF,CODIGO DO MUNICIPIO,NOME DO MUNICIPIO,ESPECTRO
3834,RN,17930,PEDRO AVELINO,D
3835,RN,16306,JUNDIÁ,D
3836,RN,18619,SENADOR GEORGINO AVELINO,D
3837,RN,17736,PARAÚ,D
3838,RN,17035,BOA SAÚDE,D
3839,RN,16918,IPANGUAÇU,E
3840,RN,18813,TIBAU DO SUL,E
3841,RN,17515,FRUTUOSO GOMES,D
3842,RN,16101,BODÓ,E
3843,RN,18392,SÃO JOÃO DO SABUGI,E
3844,RN,16098,ALEXANDRIA,E
3845,RN,17159,JOÃO DIAS,D
3846,RN,17698,OURO BRANCO,E
3847,RN,17175,JOSÉ DA PENHA,E
3848,RO,809,CHUPINGUAIA,D
3849,RO,51,JI-PARANÁ,D
3850,RO,35,PORTO VELHO,D
3851,RO,710,SÃO FELIPE D'OESTE,D
3852,RO,19,GUAJARÁ-MIRIM,D
3853,RO,299,ROLIM DE MOURA,D
3854,RO,698,VALE DO ANARI,E
3855,RO,396,MACHADINHO D'OESTE,D
3856,RO,779,BURITIS,E
3857,RO,590,THEOBROMA,D
3858,RO,78,ARIQUEMES,D
3859,RO,493,ITAPUÃ DO OESTE,D
3860,RO,612,GOVERNADOR JORGE TEIXEIRA,D
3861,RO,175,OURO PRETO DO OESTE,D
3862,RO,132,VILHENA,D
3863,RO,744,NOVA UNIÃO,E
3864,RO,191,PRESIDENTE MÉDICI,E
3865,RO,310,ALTA FLORESTA D'OESTE,D
3866,RO,159,JARU,E
3867,RO,663,MONTE NEGRO,D
3868,RO,94,CACOAL,D
3869,RO,566,URUPÁ,C
3870,RO,370,NOVA BRASILÂNDIA D'OESTE,E
3871,RO,558,VALE DO PARAÍSO,D
3872,RO,116,PIMENTA BUENO,D
3873,RO,647,RIO CRESPO,D
3874,RO,531,CASTANHEIRAS,D
3875,RO,795,SÃO FRANCISCO DO GUAPORÉ,E
3876,RO,256,ESPIGÃO DO OESTE,D
3877,RO,272,CEREJEIRAS,D
3878,RO,620,CACAULÂNDIA,D
3879,RO,736,ALTO ALEGRE DOS PARECIS,E
3880,RO,671,CAMPO NOVO DE RONDÔNIA,D
3881,RO,337,ALVORADA DO OESTE,D
3882,RO,418,SÃO MIGUEL DO GUAPORÉ,D
3883,RO,230,COLORADO DO OESTE,D
3884,RO,582,SERINGUEIRAS,D
3885,RO,213,COSTA MARQUES,C
3886,RO,639,ALTO PARAÍSO,E
3887,RO,477,CANDEIAS DO JAMARI,E
3888,RO,728,PRIMAVERA DE RONDÔNIA,E
3889,RO,353,SANTA LUZIA D'OESTE,E
3890,RO,515,NOVO HORIZONTE DO OESTE,E
3891,RO,434,NOVA MAMORÉ,D
3892,RO,701,PARECIS,D
3893,RO,450,CABIXI,E
3894,RO,680,CUJUBIM,D
3895,RO,574,MIRANTE DA SERRA,D
3896,RO,787,PIMENTEIRAS DO OESTE,E
3897,RO,655,CORUMBIARA,C
3898,RO,604,MINISTRO ANDREAZZA,E
3899,RO,752,TEIXEIRÓPOLIS,D
3900,RR,3123,PACARAIMA,E
3901,RR,3018,BOA VISTA,D
3902,RR,3069,CANTÁ,E
3903,RR,3158,SÃO LUIZ,D
3904,RR,3000,CAROEBE,D
3905,RR,3115,NORMANDIA,D
3906,RR,3034,CARACARAÍ,E
3907,RR,3026,IRACEMA,D
3908,RR,3077,BONFIM,C
3909,RR,3093,MUCAJAÍ,D
3910,RR,3085,RORAINÓPOLIS,E
3911,RR,3050,ALTO ALEGRE,D
3912,RR,3131,SÃO JOÃO DA BALIZA,D
3913,RR,3042,AMAJARI,D
3914,RR,3107,UIRAMUTÃ,D
3915,RS,86240,ELDORADO DO SUL,D
3916,RS,89079,SELBACH,D
3917,RS,89150,CAPÃO DA CANOA,E
3918,RS,89630,VIAMÃO,E
3919,RS,87971,PLANALTO,D
3920,RS,86940,MANOEL VIANA,D
3921,RS,86550,FARROUPILHA,D
3922,RS,85367,TRÊS CACHOEIRAS,D
3923,RS,89451,TUCUNDUVA,D
3924,RS,85545,ALEGRIA,D
3925,RS,85294,AUGUSTO PESTANA,D
3926,RS,89419,TRÊS PASSOS,D
3927,RS,88102,VILA NOVA DO SUL,E
3928,RS,85898,CANOAS,D
3929,RS,89338,TORRES,D
3930,RS,85014,AGUDO,D
3931,RS,87246,NOVA SANTA RITA,E
3932,RS,88951,SÃO SEPÉ,D
3933,RS,86851,GUAÍBA,E
3934,RS,85251,ARROIO GRANDE,D
3935,RS,87718,NOVO HAMBURGO,E
3936,RS,85308,ARROIO DO SAL,D
3937,RS,88463,DOM PEDRO DE ALCÂNTARA,D
3938,RS,85430,BOA VISTA DO BURICÁ,D
3939,RS,85995,CAXIAS DO SUL,E
3940,RS,89737,CAPÃO DO LEÃO,D
3941,RS,88668,VALE VERDE,D
3942,RS,86517,ESTEIO,E
3943,RS,88013,PORTO ALEGRE,E
3944,RS,89710,TAVARES,D
3945,RS,88536,SANTO ÂNGELO,D
3946,RS,89532,VACARIA,D
3947,RS,88773,SÃO LEOPOLDO,E
3948,RS,88382,ITAARA,D
3949,RS,85278,ARVOREZINHA,E
3950,RS,87912,PELOTAS,E
3951,RS,86070,CIRÍACO,D
3952,RS,86797,GIRUÁ,D
3953,RS,88552,SANTO ANTÔNIO DA PATRULHA,D
3954,RS,87190,JACUTINGA,D
3955,RS,89672,PALMARES DO SUL,D
3956,RS,84867,GUABIJU,D
3957,RS,84824,DOIS LAJEADOS,D
3958,RS,88412,SANTA MARIA,D
3959,RS,89206,CRUZALTENSE,D
3960,RS,86770,GETÚLIO VARGAS,D
3961,RS,88994,SAPIRANGA,D
3962,RS,85146,PAVERAMA,E
3963,RS,85952,CASCA,D
3964,RS,86371,ERECHIM,D
3965,RS,85618,CACHOEIRINHA,D
3966,RS,89192,SOLEDADE,D
3967,RS,87696,NOVA PRATA,D
3968,RS,88188,DILERMANDO DE AGUIAR,D
3969,RS,87670,NOVA PETRÓPOLIS,D
3970,RS,88153,RIO GRANDE,E
3971,RS,89273,TAQUARA,D
3972,RS,87807,SÃO PEDRO DA SERRA,D
3973,RS,89095,SERAFINA CORRÊA,D
3974,RS,87599,NOVA ARAÇÁ,D
3975,RS,87505,PRESIDENTE LUCENA,E
3976,RS,89478,TUPANCIRETÃ,D
3977,RS,85685,IMBÉ,E
3978,RS,88137,RESTINGA SÊCA,D
3979,RS,88501,TURUÇU,D
3980,RS,85855,CANELA,D
3981,RS,88340,CARAÁ,D
3982,RS,84930,FAGUNDES VARELA,D
3983,RS,87076,ILÓPOLIS,D
3984,RS,87858,PASSO FUNDO,D
3985,RS,88790,SÃO LOURENÇO DO SUL,E
3986,RS,89346,PAULO BENTO,E
3987,RS,86495,ESTÂNCIA VELHA,D
3988,RS,89214,TAPEJARA,D
3989,RS,89036,SARANDI,D
3990,RS,89176,SOBRADINHO,D
3991,RS,88145,XANGRI-LÁ,D
3992,RS,86185,MORRO REDONDO,D
3993,RS,86134,CONSTANTINA,D
3994,RS,89516,URUGUAIANA,E
3995,RS,86355,ENCRUZILHADA DO SUL,E
3996,RS,86061,VILA FLORES,D
3997,RS,87017,IBIRUBÁ,E
3998,RS,88641,CERRITO,E
3999,RS,88900,TOROPI,D
4000,RS,88919,SÃO PEDRO DO SUL,D
4001,RS,98230,BOM PRINCÍPIO,D
4002,RS,85111,ALVORADA,E
4003,RS,98213,TEUTÔNIA,D
4004,RS,85405,PROTÁSIO ALVES,D
4005,RS,88633,SÃO BORJA,E
4006,RS,89575,VERA CRUZ,D
4007,RS,88676,SÃO FRANCISCO DE PAULA,D
4008,RS,86339,ENCANTADO,D
4009,RS,89257,TAPES,E
4010,RS,87726,SÃO JOSÉ DOS AUSENTES,E
4011,RS,85863,VISTA ALEGRE DO PRATA,D
4012,RS,87343,PASSO DO SOBRADO,E
4013,RS,85790,CAMPO NOVO,D
4014,RS,87092,INDEPENDÊNCIA,E
4015,RS,87432,MATA,D
4016,RS,88471,SANTA ROSA,D
4017,RS,86614,FLORES DA CUNHA,E
4018,RS,86835,GRAVATAÍ,D
4019,RS,85316,BAGÉ,E
4020,RS,88650,SÃO FRANCISCO DE ASSIS,D
4021,RS,86029,FAXINALZINHO,D
4022,RS,84816,NOVA HARTZ,E
4023,RS,86819,GRAMADO,D
4024,RS,85936,CARLOS BARBOSA,E
4025,RS,87300,NOVO TIRADENTES,D
4026,RS,89591,VERANÓPOLIS,E
4027,RS,85510,BRAGA,E
4028,RS,87211,JAGUARÃO,E
4029,RS,88390,SANTA CRUZ DO SUL,E
4030,RS,85774,CAMPO BOM,D
4031,RS,85596,CACHOEIRA DO SUL,D
4032,RS,88935,SÃO SEBASTIÃO DO CAÍ,D
4033,RS,88692,SÃO GABRIEL,D
4034,RS,86290,DOM PEDRITO,D
4035,RS,85693,CAMAQUÃ,D
4036,RS,88595,SANTO AUGUSTO,D
4037,RS,87297,LAJEADO,D
4038,RS,86932,CHARQUEADAS,E
4039,RS,87815,PANAMBI,D
4040,RS,84735,ÁUREA,D
4041,RS,89290,TAQUARI,D
4042,RS,85197,ARROIO DO MEIO,D
4043,RS,88820,MARQUES DE SOUZA,D
4044,RS,87270,LAGOA VERMELHA,D
4045,RS,86533,ESTRELA,E
4046,RS,88315,ROSÁRIO DO SUL,D
4047,RS,87491,MONTENEGRO,E
4048,RS,87777,PALMEIRA DAS MISSÕES,D
4049,RS,85413,BENTO GONÇALVES,E
4050,RS,98256,PAROBÉ,E
4051,RS,85553,CAÇAPAVA DO SUL,D
4052,RS,86827,INHACORÁ,E
4053,RS,88609,UBIRETAMA,D
4054,RS,89559,VENÂNCIO AIRES,D
4055,RS,89230,TAPERA,E
4056,RS,85804,CIDREIRA,D
4057,RS,85073,ALEGRETE,D
4058,RS,89010,SAPUCAIA DO SUL,D
4059,RS,87785,SÃO MARTINHO DA SERRA,D
4060,RS,87254,JÚLIO DE CASTILHOS,D
4061,RS,88455,SANT'ANA DO LIVRAMENTO,D
4062,RS,88374,SANTA BÁRBARA DO SUL,D
4063,RS,85677,CAIÇARA,E
4064,RS,88099,QUARAÍ,D
4065,RS,85502,GLORINHA,D
4066,RS,87319,LAVRAS DO SUL,D
4067,RS,89613,VIADUTOS,D
4068,RS,87947,SINIMBU,D
4069,RS,88722,TABAÍ,E
4070,RS,85189,HARMONIA,D
4071,RS,85359,BARRACÃO,D
4072,RS,88684,NOVO CABRAIS,D
4073,RS,85472,BOM RETIRO DO SUL,D
4074,RS,88021,TUPANCI DO SUL,D
4075,RS,85812,CANDELÁRIA,D
4076,RS,88170,RIO PARDO,E
4077,RS,86991,IBIRAIARAS,D
4078,RS,85162,TERRA DE AREIA,D
4079,RS,86193,CRUZ ALTA,E
4080,RS,86525,CARLOS GOMES,D
4081,RS,88846,CHUÍ,D
4082,RS,86398,HERVAL,E
4083,RS,87955,PIRATINI,E
4084,RS,88757,SÃO JOSÉ DO OURO,D
4085,RS,86088,CERRO BRANCO,D
4086,RS,86479,ESPUMOSO,E
4087,RS,89125,CAPÃO BONITO DO SUL,D
4088,RS,87939,PINHEIRO MACHADO,D
4089,RS,85065,BROCHIER,D
4090,RS,88714,SÃO JERÔNIMO,D
4091,RS,85871,CANGUÇU,E
4092,RS,84875,QUINZE DE NOVEMBRO,D
4093,RS,89247,SANTA CECÍLIA DO SUL,D
4094,RS,86215,CRUZEIRO DO SUL,E
4095,RS,87734,OSÓRIO,E
4096,RS,88927,BALNEÁRIO PINHAL,E
4097,RS,89354,TRAMANDAÍ,E
4098,RS,87610,NOVA BASSANO,D
4099,RS,85219,ARROIO DOS RATOS,D
4100,RS,89699,VICTOR GRAEFF,E
4101,RS,87920,SERTÃO SANTANA,D
4102,RS,87513,MOSTARDAS,D
4103,RS,89311,TENENTE PORTELA,E
4104,RS,87114,IRAÍ,D
4105,RS,85235,ARROIO DO TIGRE,D
4106,RS,87440,PONTE PRETA,D
4107,RS,86738,GENERAL CÂMARA,E
4108,RS,86592,FELIZ,E
4109,RS,86711,GAURAMA,D
4110,RS,88234,ROLANTE,E
4111,RS,87998,PORTÃO,E
4112,RS,85910,CARAZINHO,D
4113,RS,87165,MULITERNO,D
4114,RS,84980,PANTANO GRANDE,D
4115,RS,88730,SÃO JOSÉ DO NORTE,E
4116,RS,87033,IGREJINHA,D
4117,RS,88544,MUITOS CAPÕES,D
4118,RS,89370,TRÊS COROAS,E
4119,RS,86258,DOIS IRMÃOS,E
4120,RS,84751,NOVA ROMA DO SUL,D
4121,RS,85286,ESTAÇÃO,E
4122,RS,87602,SANTA CLARA DO SUL,D
4123,RS,87890,PEJUÇARA,D
4124,RS,87378,MARAU,E
4125,RS,86622,CORONEL BARROS,E
4126,RS,88510,SANTIAGO,D
4127,RS,84891,CAPELA DE SANTANA,E
4128,RS,86584,COLINAS,D
4129,RS,84905,JAQUIRANA,D
4130,RS,86037,CHAPADA,D
4131,RS,85480,SÃO MIGUEL DAS MISSÕES,E
4132,RS,86690,GARIBALDI,D
4133,RS,85634,CACIQUE DOBLE,D
4134,RS,89168,COQUEIRO BAIXO,D
4135,RS,87050,IJUÍ,E
4136,RS,85260,LAGOÃO,E
4137,RS,87424,PONTÃO,E
4138,RS,87572,NONOAI,E
4139,RS,85758,CAMPINAS DO SUL,E
4140,RS,85227,CERRO GRANDE,E
4141,RS,89117,SERTÃO,D
4142,RS,89362,PINHAL DA SERRA,D
4143,RS,86436,ERVAL SECO,E
4144,RS,86126,POÇO DAS ANTAS,E
4145,RS,87173,IVOTI,E
4146,RS,86177,CRISSIUMAL,E
4147,RS,88366,FAZENDA VILANOVA,D
4148,RS,85979,CATUÍPE,E
4149,RS,88986,ACEGUÁ,E
4150,RS,88498,SANTA VITÓRIA DO PALMAR,D
4151,RS,88269,CHUVISCA,D
4152,RS,85464,CRISTAL,D
4153,RS,89567,PEDRAS ALTAS,D
4154,RS,87823,SÃO PEDRO DO BUTIÁ,D
4155,RS,87181,NICOLAU VERGUEIRO,E
4156,RS,86894,GUARANI DAS MISSÕES,E
4157,RS,88358,SANANDUVA,E
4158,RS,87130,ITAQUI,D
4159,RS,86320,ARAMBARÉ,E
4160,RS,89028,ARROIO DO PADRE,D
4161,RS,88331,SALVADOR DO SUL,D
4162,RS,86231,DAVID CANABARRO,D
4163,RS,87025,MATO CASTELHANO,D
4164,RS,87556,NÃO-ME-TOQUE,D
4165,RS,86878,GUAPORÉ,D
4166,RS,89435,TRIUNFO,E
4167,RS,86649,COXILHA,E
4168,RS,84794,SÃO JORGE,D
4169,RS,87351,MACHADINHO,E
4170,RS,86169,NOVA ALVORADA,D
4171,RS,87009,MARIANA PIMENTEL,D
4172,RS,86630,FONTOURA XAVIER,D
4173,RS,89443,SANTA MARGARIDA DO SUL,E
4174,RS,88870,SÃO NICOLAU,D
4175,RS,85138,ANTA GORDA,E
4176,RS,88242,FLORIANO PEIXOTO,D
4177,RS,86010,CERRO LARGO,D
4178,RS,86916,HORIZONTINA,E
4179,RS,85570,CACEQUI,D
4180,RS,85820,MONTAURI,D
4181,RS,88625,BARRA DO QUARAÍ,E
4182,RS,85960,CAMARGO,D
4183,RS,84972,IBARAMA,E
4184,RS,85448,EUGÊNIO DE CASTRO,E
4185,RS,87645,SANTO ANTÔNIO DO PALMA,E
4186,RS,85103,ENTRE-IJUÍS,D
4187,RS,86657,FORMIGUEIRO,D
4188,RS,88005,TRÊS FORQUILHAS,D
4189,RS,86223,BARÃO,D
4190,RS,87769,SÃO JOSÉ DAS MISSÕES,D
4191,RS,85987,PARAÍSO DO SUL,E
4192,RS,86959,HUMAITÁ,D
4193,RS,89044,BOA VISTA DO CADEADO,D
4194,RS,85537,BUTIÁ,E
4195,RS,89656,VICENTE DUTRA,E
4196,RS,87041,MATO LEITÃO,E
4197,RS,87688,SANTO EXPEDITO DO SUL,E
4198,RS,86150,CORONEL BICACO,E
4199,RS,88811,SÃO LUIZ GONZAGA,E
4200,RS,85324,SÃO JOSÉ DO HORTÊNCIO,D
4201,RS,89222,FORQUETINHA,D
4202,RS,88803,MONTE ALEGRE DOS CAMPOS,D
4203,RS,86312,DONA FRANCISCA,E
4204,RS,85944,CERRO GRANDE DO SUL,E
4205,RS,86886,LAGOA DOS TRÊS CANTOS,D
4206,RS,89060,BOA VISTA DO INCRA,D
4207,RS,88978,SÃO VALENTIM,D
4208,RS,89001,ALMIRANTE TAMANDARÉ DO SUL,E
4209,RS,84743,TRÊS ARROIOS,E
4210,RS,85006,TRINDADE DO SUL,E
4211,RS,86843,ITAPUCA,D
4212,RS,98272,FORTALEZA DOS VALOS,D
4213,RS,85723,TUPANDI,D
4214,RS,87530,MUÇUM,D
4215,RS,98299,JÓIA,E
4216,RS,85154,ANTÔNIO PRADO,D
4217,RS,87386,PINHAL GRANDE,D
4218,RS,87874,PEDRO OSÓRIO,C
4219,RS,89109,CANUDOS DO VALE,D
4220,RS,88196,ROCA SALES,D
4221,RS,86452,ESMERALDA,E
4222,RS,88587,JARI,D
4223,RS,88838,SÃO MARCOS,D
4224,RS,88862,ARARICÁ,D
4225,RS,86789,GRAMADO XAVIER,E
4226,RS,86053,CHIAPETTA,D
4227,RS,85049,DEZESSEIS DE NOVEMBRO,E
4228,RS,89397,TRÊS DE MAIO,E
4229,RS,85375,BARRA DO RIBEIRO,D
4230,RS,85332,BARÃO DE COTEGIPE,E
4231,RS,88200,CAPIVARI DO SUL,E
4232,RS,87149,MORRO REUTER,D
4233,RS,89770,COTIPORÃ,D
4234,RS,85782,IMIGRANTE,D
4235,RS,87238,JAGUARI,E
4236,RS,85839,CÂNDIDO GODÓI,E
4237,RS,85740,RIOZINHO,D
4238,RS,89494,TUPARENDI,E
4239,RS,87793,PALMITINHO,D
4240,RS,86673,FREDERICO WESTPHALEN,D
4241,RS,86096,COLORADO,E
4242,RS,85243,IPIRANGA DO SUL,D
4243,RS,84999,IPÊ,D
4244,RS,85170,ARATIBA,D
4245,RS,87068,MINAS DO LEÃO,D
4246,RS,87963,TIRADENTES DO SUL,E
4247,RS,84808,ALTO ALEGRE,D
4248,RS,86541,CENTENÁRIO,E
4249,RS,86800,HULHA NEGRA,E
4250,RS,87122,MORRINHOS DO SUL,D
4251,RS,85642,VILA MARIA,D
4252,RS,85391,BARROS CASSAL,D
4253,RS,87467,PORTO MAUÁ,E
4254,RS,88064,VALE DO SOL,D
4255,RS,86487,CANDIOTA,E
4256,RS,87521,QUEVEDOS,D
4257,RS,88323,HERVEIRAS,D
4258,RS,88250,RONDA ALTA,E
4259,RS,86410,ERVAL GRANDE,E
4260,RS,87327,PARECI NOVO,E
4261,RS,85928,ENTRE RIOS DO SUL,E
4262,RS,84786,JABOTICABA,E
4263,RS,87408,PINHEIRINHO DO VALE,E
4264,RS,86509,CAPITÃO,D
4265,RS,86142,TRÊS PALMEIRAS,E
4266,RS,87203,NOVA BOA VISTA,E
4267,RS,85600,VISTA ALEGRE,D
4268,RS,85022,ERNESTINA,E
4269,RS,85588,SÃO JOSÉ DO HERVAL,D
4270,RS,85499,BOSSOROCA,D
4271,RS,86983,MARATÁ,D
4272,RS,85707,SEDE NOVA,C
4273,RS,86665,DERRUBADAS,D
4274,RS,86967,MAQUINÉ,E
4275,RS,89389,QUATRO IRMÃOS,D
4276,RS,89249,ITATI,D
4277,RS,84859,SÃO JOÃO DA URTIGA,E
4278,RS,88889,PASSA SETE,D
4279,RS,84956,SILVEIRA MARTINS,E
4280,RS,85715,CAMBARÁ DO SUL,D
4281,RS,87416,MARIANO MORO,E
4282,RS,85529,SEGREDO,D
4283,RS,87831,PARAÍ,E
4284,RS,88293,ROQUE GONZALES,D
4285,RS,88943,MAMPITUBA,D
4286,RS,86606,COQUEIROS DO SUL,D
4287,RS,87360,PICADA CAFÉ,E
4288,RS,88110,REDENTORA,D
4289,RS,87661,SANTO ANTÔNIO DO PLANALTO,E
4290,RS,85081,EREBANGO,D
4291,RS,86118,CONDOR,E
4292,RS,89133,SEVERIANO DE ALMEIDA,E
4293,RS,86762,GRAMADO DOS LOUREIROS,E
4294,RS,86304,AMETISTA DO SUL,D
4295,RS,87580,SALVADOR DAS MISSÕES,E
4296,RS,87637,NOVA BRÉSCIA,D
4297,RS,87475,MIRAGUAÍ,E
4298,RS,88072,PUTINGA,D
4299,RS,87548,RIO DOS ÍNDIOS,E
4300,RS,87700,SÃO JOÃO DO POLÊSINE,E
4301,RS,85561,SALDANHA MARINHO,D
4302,RS,89460,SÃO JOSÉ DO SUL,D
4303,RS,87866,SÃO VALÉRIO DO SUL,D
4304,RS,89540,PINTO BANDEIRA,E
4305,RS,87904,SÉRIO,E
4306,RS,86274,DOM FELICIANO,D
4307,RS,87335,LIBERATO SALZANO,D
4308,RS,87564,SAGRADA FAMÍLIA,E
4309,RS,86860,LAJEADO DO BUGRE,D
4310,RS,87394,MARCELINO RAMOS,D
4311,RS,87882,SENTINELA DO SUL,D
4312,RS,89753,SALTO DO JACUÍ,E
4313,RS,87840,SÃO VALENTIM DO SUL,D
4314,RS,88854,SÃO MARTINHO,E
4315,RS,89141,CAPÃO DO CIPÓ,D
4316,RS,86444,BOM PROGRESSO,E
4317,RS,85383,SÃO VENDELINO,D
4318,RS,84840,TUNAS,D
4319,RS,89052,SEBERI,D
4320,RS,87289,NOVO MACHADO,E
4321,RS,88617,SANTO CRISTO,E
4322,RS,88048,UNIÃO DA SERRA,D
4323,RS,88277,RONDINHA,D
4324,RS,87157,ITATIBA DO SUL,E
4325,RS,85880,CASEIROS,D
4326,RS,86720,GARRUCHOS,E
4327,RS,86428,BOA VISTA DAS MISSÕES,E
4328,RS,88030,PORTO LUCENA,D
4329,RS,87220,NOVA PÁDUA,D
4330,RS,84964,IBIRAPUITÃ,D
4331,RS,88579,SANTO ANTÔNIO DAS MISSÕES,E
4332,RS,85456,BOM JESUS,D
4333,RS,88056,PORTO XAVIER,D
4334,RS,87653,NOVA PALMA,E
4335,RS,85731,CAMPINA DAS MISSÕES,E
4336,RS,88781,VESPASIANO CORRÊA,D
4337,RS,86754,SÃO VICENTE DO SUL,E
4338,RS,85057,ALECRIM,E
4339,RS,84832,SÃO DOMINGOS DO SUL,D
4340,RS,86576,FAXINAL DO SOTURNO,D
4341,RS,86347,BARÃO DO TRIUNFO,D
4342,RS,88080,VALE REAL,C
4343,RS,88480,UNISTALDA,D
4344,RS,85669,TAQUARUÇU DO SUL,E
4345,RS,89524,WESTFALIA,E
4346,RS,88218,RODEIO BONITO,D
4347,RS,89320,NOVO XINGU,E
4348,RS,88447,MAÇAMBARÁ,E
4349,RS,85090,ALPESTRE,E
4350,RS,87106,MORMAÇO,E
4351,RS,89184,CORONEL PILAR,E
4352,RS,87750,PAIM FILHO,E
4353,RS,86975,IBIAÇÁ,E
4354,RS,88765,SENADOR SALGADO FILHO,D
4355,RS,87262,NOVO BARREIRO,D
4356,RS,85200,CAMPOS BORGES,D
4357,RS,84921,BOQUEIRÃO DO LEÃO,E
4358,RS,88420,BENJAMIN CONSTANT DO SUL,D
4359,RS,89486,SÃO PEDRO DAS MISSÕES,E
4360,RS,88528,CRISTAL DO SUL,D
4361,RS,87459,MAXIMILIANO DE ALMEIDA,E
4362,RS,86924,LINHA NOVA,D
4363,RS,85901,ITACURUBI,E
4364,RS,84883,DOUTOR MAURÍCIO CARDOSO,E
4365,RS,89400,ROLADOR,D
4366,RS,88897,SÃO PAULO DAS MISSÕES,D
4367,RS,84948,ÁGUA SANTA,E
4368,RS,84760,PROGRESSO,E
4369,RS,87084,MONTE BELO DO SUL,D
4370,RS,85847,VISTA GAÚCHA,D
4371,RS,87629,SANTA TEREZA,D
4372,RS,88129,VITÓRIA DAS MISSÕES,D
4373,RS,86908,LINDOLFO COLLOR,E
4374,RS,89281,LAGOA BONITA DO SUL,E
4375,RS,88749,VILA LÂNGARO,E
4376,RS,88285,ESPERANÇA DO SUL,D
4377,RS,86380,BARRA DO RIO AZUL,D
4378,RS,88307,DOUTOR RICARDO,D
4379,RS,85340,PINHAL,E
4380,RS,85030,AJURICABA,E
4381,SC,81795,JOINVILLE,D
4382,SC,81051,FLORIANÓPOLIS,D
4383,SC,83909,BALNEÁRIO RINCÃO,D
4384,SC,80470,BLUMENAU,D
4385,SC,83275,SÃO JOSÉ,D
4386,SC,82651,PORTO BELO,D
4387,SC,80390,BALNEÁRIO CAMBORIÚ,D
4388,SC,81612,ITAJAÍ,D
4389,SC,80810,CHAPECÓ,D
4390,SC,81639,ITAPEMA,D
4391,SC,81752,JARAGUÁ DO SUL,D
4392,SC,80985,BOMBINHAS,D
4393,SC,82937,RIO FORTUNA,D
4394,SC,83836,XANXERÊ,D
4395,SC,80918,CUNHA PORÃ,D
4396,SC,82597,POMERODE,D
4397,SC,82899,RIO DOS CEDROS,D
4398,SC,80381,CERRO NEGRO,D
4399,SC,81434,IMBITUBA,D
4400,SC,80799,CAXAMBU DO SUL,D
4401,SC,80667,CALMON,E
4402,SC,83437,SCHROEDER,D
4403,SC,80403,PASSO DE TORRES,D
4404,SC,82333,PALHOÇA,D
4405,SC,80551,BRUSQUE,D
4406,SC,82538,PINHALZINHO,D
4407,SC,80250,ARAQUARI,D
4408,SC,80098,ÁGUAS DE CHAPECÓ,D
4409,SC,81779,JOAÇABA,D
4410,SC,80977,DIONÍSIO CERQUEIRA,C
4411,SC,82210,NAVEGANTES,D
4412,SC,82058,MARAVILHA,D
4413,SC,80012,ABELARDO LUZ,D
4414,SC,80896,CRICIÚMA,E
4415,SC,82910,RIO DO SUL,D
4416,SC,81850,LAGUNA,D
4417,SC,80691,CAMPOS NOVOS,D
4418,SC,80608,RIO RUFINO,C
4419,SC,81590,ITAIÓPOLIS,D
4420,SC,81230,GUABIRUBA,D
4421,SC,82457,PENHA,D
4422,SC,81078,FRAIBURGO,D
4423,SC,81477,INDAIAL,D
4424,SC,80411,BARRA VELHA,E
4425,SC,81353,IBIRAMA,D
4426,SC,81663,ITAPOÁ,D
4427,SC,80594,CAIBI,D
4428,SC,80616,CAMBORIÚ,D
4429,SC,80837,CONCÓRDIA,D
4430,SC,83356,SÃO LUDGERO,D
4431,SC,82112,MELEIRO,D
4432,SC,81159,GARUVA,D
4433,SC,83550,TIJUCAS,C
4434,SC,83593,TRÊS BARRAS,D
4435,SC,83674,TUBARÃO,D
4436,SC,81256,GUARACIABA,D
4437,SC,83399,SÃO MIGUEL DO OESTE,D
4438,SC,81175,GASPAR,D
4439,SC,81272,GUARAMIRIM,D
4440,SC,80454,BIGUAÇU,D
4441,SC,80756,CAPINZAL,D
4442,SC,83798,VIDEIRA,D
4443,SC,80578,CAÇADOR,D
4444,SC,80535,BRAÇO DO NORTE,D
4445,SC,81728,BALNEÁRIO ARROIO DO SILVA,D
4446,SC,81132,GAROPABA,D
4447,SC,81833,LAGES,D
4448,SC,82678,PORTO UNIÃO,D
4449,SC,83216,SÃO JOÃO BATISTA,D
4450,SC,81361,IOMERÊ,D
4451,SC,83119,SÃO BENTO DO SUL,E
4452,SC,81655,ITAPIRANGA,D
4453,SC,80675,CAMPO ERÊ,D
4454,SC,81108,CORONEL MARTINS,D
4455,SC,83712,URUBICI,C
4456,SC,83577,TIMBÓ,D
4457,SC,81540,JUPIÁ,D
4458,SC,83690,TURVO,D
4459,SC,82376,PALMITOS,D
4460,SC,80276,ARARANGUÁ,D
4461,SC,83194,SÃO FRANCISCO DO SUL,D
4462,SC,82414,PAULO LOPES,D
4463,SC,82759,PRESIDENTE GETÚLIO,E
4464,SC,80527,GUATAMBÚ,D
4465,SC,81469,BOM JESUS DO OESTE,D
4466,SC,80004,MONTE CARLO,D
4467,SC,83330,SÃO LOURENÇO DO OESTE,D
4468,SC,80870,CORUPÁ,D
4469,SC,82716,PRAIA GRANDE,C
4470,SC,80500,ÁGUAS FRIAS,D
4471,SC,80772,CATANDUVAS,D
4472,SC,83470,SIDERÓPOLIS,D
